0, 0, FF7F3FFF, FFFFFFFF
8, 527, C000, 0
8, 528, FFFF3FFF, FFFFFFFF
8, 529, C000, 0
8, 530, FFBF3FFF, FFFFFFFF
8, 531, C000, 0
8, 532, FFFF3FFF, FFFFFFFF
8, 533, C000, 0
8, 534, FFFF3FFF, FFFFFFFF
8, 535, 8040C000, 0
8, 536, FFFF3FFF, FFFFFFFF
8, 537, C000, 0
8, 538, FF3F3FFF, FFFFFFFF
8, 539, C000, 0
8, 540, FFFF3FFF, FFFFFFFF
8, 541, 8000C000, 0
8, 542, FFFF3FFF, FFFFFFFF
8, 543, 8000C000, 0
8, 544, FFFF3FFF, FFFFFFFF
8, 545, C000, 0
8, 546, FFFF3FFF, FFFFFFFF
8, 547, 40C000, 0
8, 548, FF7F3FFF, FFFFFFFF
8, 549, 40C000, 0
8, 550, FFBF3FFF, FFFFFFFF
8, 551, 8000C000, 0
8, 552, FFFF3FFF, FFFFFFFF
8, 553, C000, 0
8, 554, FFFF3FFF, FFFFFFFF
8, 555, C000, 0
8, 556, FFFF3FFF, FFFFFFFF
8, 557, C000, 0
8, 558, FFFF3FFF, FFFFFFFF
8, 559, 80C000, 0
8, 560, FFFF3FFF, FFFFFFFF
8, 561, C000, 0
8, 562, FFBF3FFF, FFFFFFFF
8, 563, C000, 0
8, 564, FF7F3FFF, FFFFFFFF
8, 565, 80C000, 0
8, 566, FFFF3FFF, FFFFFFFF
8, 567, 40C000, 0
8, 568, FF7F3FFF, FFFFFFFF
8, 569, 80C000, 0
8, 570, FF3F3FFF, FFFFFFFF
8, 571, C000, 0
8, 572, FFBF3FFF, FFFFFFFF
8, 573, C000, 0
8, 574, FFFF3FFF, FFFFFFFF
8, 575, 80C000, 0
8, 576, FFFF3FFF, FFFFFFFF
8, 577, C000, 0
8, 578, FF7F3FFF, FFFFFFFF
8, 579, 40C000, 0
8, 580, FFFF3FFF, FFFFFFFF
8, 581, 8000C000, 0
8, 582, FFFF3FFF, FFFFFFFF
8, 583, C000, 0
8, 584, FFFF3FFF, FFFFFFFF
8, 585, C000, 0
8, 586, FFFF3FFF, FFFFFFFF
8, 587, C0C000, 0
8, 588, FF7F3FFF, FFFFFFFF
8, 589, C000, 0
8, 590, FFFF3FFF, FFFFFFFF
8, 591, 40C000, 0
8, 592, FFBF3FFF, FFFFFFFF
8, 593, C000, 0
8, 594, FFFF3FFF, FFFFFFFF
8, 595, 80C000, 0
8, 596, FFFF3FFF, FFFFFFFF
8, 597, C000, 0
8, 598, FFFF3FFF, FFFFFFFF
8, 599, 80C000, 0
8, 600, FFFF3FFF, FFFFFFFF
8, 601, C000, 0
8, 602, FF3F3FFF, FFFFFFFF
8, 603, 80C000, 0
8, 604, FFFF3FFF, FFFFFFFF
8, 605, 8040C000, 0
8, 606, FFFF3FFF, FFFFFFFF
8, 607, C000, 0
8, 608, FFFF3FFF, FFFFFFFF
8, 609, C000, 0
8, 610, FFFF3FFF, FFFFFFFF
8, 611, C000, 0
8, 612, FFBF3FFF, FFFFFFFF
8, 613, C000, 0
8, 614, FF7F3FFF, FFFFFFFF
8, 615, C000, 0
8, 616, FFFF3FFF, FFFFFFFF
8, 617, C000, 0
8, 618, FFFF3FFF, FFFFFFFF
8, 619, 8040C000, 0
8, 620, FFFF3FFF, FFFFFFFF
8, 621, 8040C000, 0
8, 622, FFFF3FFF, FFFFFFFF
8, 623, C000, 0
8, 624, FF3F3FFF, FFFFFFFF
8, 625, C000, 0
8, 626, FFBF3FFF, FFFFFFFF
8, 627, 80C000, 0
8, 628, FFFF3FFF, FFFFFFFF
8, 629, 8000C000, 0
8, 630, FFFF3FFF, FFFFFFFF
8, 631, 80C000, 0
8, 632, FFFF3FFF, FFFFFFFF
8, 633, C000, 0
8, 634, FFBF3FFF, FFFFFFFF
8, 635, C000, 0
8, 636, FFBF3FFF, FFFFFFFF
8, 637, 8040C000, 0
8, 638, FFFF3FFF, FFFFFFFF
8, 639, C000, 0
8, 640, FFFF3FFF, FFFFFFFF
8, 641, C000, 0
8, 642, FF7F3FFF, FFFFFFFF
8, 643, C000, 0
8, 644, FFFF3FFF, FFFFFFFF
8, 645, C000, 0
8, 646, FFFF3FFF, FFFFFFFF
8, 647, 8000C000, 0
8, 648, FFFF3FFF, FFFFFFFF
8, 649, 40C000, 0
8, 650, FFFF3FFF, FFFFFFFF
8, 651, C000, 0
8, 652, FF7F3FFF, FFFFFFFF
8, 653, C000, 0
8, 654, FFBF3FFF, FFFFFFFF
8, 655, C000, 0
8, 656, FFBF3FFF, FFFFFFFF
8, 657, C000, 0
8, 658, FFBF3FFF, FFFFFFFF
8, 659, C000, 0
8, 660, FF7F3FFF, FFFFFFFF
8, 661, 8080C000, 0
8, 662, FFFF3FFF, FFFFFFFF
8, 663, 40C000, 0
8, 664, FF7F3FFF, FFFFFFFF
8, 665, C000, 0
8, 666, FFBF3FFF, FFFFFFFF
8, 667, C000, 0
8, 668, FF3F3FFF, FFFFFFFF
8, 669, 8040C000, 0
8, 670, FFFF3FFF, FFFFFFFF
8, 671, 8000C000, 0
8, 672, FFFF3FFF, FFFFFFFF
8, 673, C000, 0
8, 674, FF7F3FFF, FFFFFFFF
8, 675, C000, 0
8, 676, FFFF3FFF, FFFFFFFF
8, 677, 8000C000, 0
8, 678, FF7F3FFF, FFFFFFFF
8, 679, 8040C000, 0
8, 680, FFFF3FFF, FFFFFFFF
8, 681, C000, 0
8, 682, FFFF3FFF, FFFFFFFF
8, 683, 80C000, 0
8, 684, FFFF3FFF, FFFFFFFF
8, 685, C000, 0
8, 686, FFFF3FFF, FFFFFFFF
8, 687, C000, 0
8, 688, FF7F3FFF, FFFFFFFF
8, 689, C000, 0
8, 690, FF3F3FFF, FFFFFFFF
8, 691, C000, 0
8, 692, FFFF3FFF, FFFFFFFF
8, 693, 8000C000, 0
8, 694, FFFF3FFF, FFFFFFFF
8, 695, C0C000, 0
8, 696, FFFF3FFF, FFFFFFFF
8, 697, C000, 0
8, 698, FF3F3FFF, FFFFFFFF
8, 699, C000, 0
8, 700, FFBF3FFF, FFFFFFFF
8, 701, C000, 0
8, 702, FFFF3FFF, FFFFFFFF
8, 703, C000, 0
8, 704, FFFF3FFF, FFFFFFFF
8, 705, C000, 0
8, 706, FFFF3FFF, FFFFFFFF
8, 707, C000, 0
8, 708, FFFF3FFF, FFFFFFFF
8, 709, C000, 0
8, 710, FFBF3FFF, FFFFFFFF
8, 711, C000, 0
8, 712, FFFF3FFF, FFFFFFFF
8, 713, C000, 0
8, 714, FF7F3FFF, FFFFFFFF
8, 715, 80C000, 0
8, 716, FFFF3FFF, FFFFFFFF
8, 717, 40C000, 0
8, 718, FFBF3FFF, FFFFFFFF
8, 719, 80C000, 0
8, 720, FFFF3FFF, FFFFFFFF
8, 721, C000, 0
8, 722, FFBF3FFF, FFFFFFFF
8, 723, C000, 0
8, 724, FFFF3FFF, FFFFFFFF
8, 725, 8000C000, 0
8, 726, FFFF3FFF, FFFFFFFF
8, 727, 80C000, 0
8, 728, FFFF3FFF, FFFFFFFF
8, 729, 80C000, 0
8, 730, FF3F3FFF, FFFFFFFF
8, 731, 80C000, 0
8, 732, FFFF3FFF, FFFFFFFF
8, 733, 8040C000, 0
8, 734, FF7F3FFF, FFFFFFFF
8, 735, C000, 0
8, 736, FFFF3FFF, FFFFFFFF
8, 737, 80C000, 0
8, 738, FFFF3FFF, FFFFFFFF
8, 739, C000, 0
8, 740, FFFF3FFF, FFFFFFFF
8, 741, C000, 0
8, 742, FFFF3FFF, FFFFFFFF
8, 743, C000, 0
8, 744, FFFF3FFF, FFFFFFFF
8, 745, C000, 0
8, 746, FFFF3FFF, FFFFFFFF
8, 747, C000, 0
8, 748, FFFF3FFF, FFFFFFFF
8, 749, 8040C000, 0
8, 750, FFFF3FFF, FFFFFFFF
8, 751, C000, 0
8, 752, FFBF3FFF, FFFFFFFF
8, 753, C000, 0
8, 754, FFBF3FFF, FFFFFFFF
8, 755, C000, 0
8, 756, FFFF3FFF, FFFFFFFF
8, 757, 8000C000, 0
8, 758, FFFF3FFF, FFFFFFFF
8, 759, 8040C000, 0
8, 760, FFFF3FFF, FFFFFFFF
8, 761, C000, 0
8, 762, FFBF3FFF, FFFFFFFF
8, 763, C000, 0
8, 764, FFBF3FFF, FFFFFFFF
8, 765, C000, 0
8, 766, FFFF3FFF, FFFFFFFF
8, 767, C000, 0
8, 768, FFFF3FFF, FFFFFFFF
8, 769, C000, 0
8, 770, FFFF3FFF, FFFFFFFF
8, 771, C000, 0
8, 772, FFFF3FFF, FFFFFFFF
8, 773, C000, 0
8, 774, FF3F3FFF, FFFFFFFF
8, 775, 8000C000, 0
8, 776, FF7F3FFF, FFFFFFFF
8, 777, 40C000, 0
8, 778, FFFF3FFF, FFFFFFFF
8, 779, C000, 0
8, 780, FFFF3FFF, FFFFFFFF
8, 781, C0C000, 0
8, 782, FFBF3FFF, FFFFFFFF
8, 783, C000, 0
8, 784, FFBF3FFF, FFFFFFFF
8, 785, C000, 0
8, 786, FFBF3FFF, FFFFFFFF
8, 787, 80C000, 0
8, 788, FFBF3FFF, FFFFFFFF
8, 789, C000, 0
8, 790, FFFF3FFF, FFFFFFFF
8, 791, C0C000, 0
8, 792, FFFF3FFF, FFFFFFFF
8, 793, C000, 0
8, 794, FF3F3FFF, FFFFFFFF
8, 795, C000, 0
8, 796, FFFF3FFF, FFFFFFFF
8, 797, C000, 0
8, 798, FFFF3FFF, FFFFFFFF
8, 799, 8000C000, 0
8, 800, FFFF3FFF, FFFFFFFF
8, 801, C000, 0
8, 802, FFFF3FFF, FFFFFFFF
8, 803, 80C000, 0
8, 804, FFFF3FFF, FFFFFFFF
8, 805, C000, 0
8, 806, FFFF3FFF, FFFFFFFF
8, 807, 8040C000, 0
8, 808, FFFF3FFF, FFFFFFFF
8, 809, 80C000, 0
8, 810, FFFF3FFF, FFFFFFFF
8, 811, C000, 0
8, 812, FF7F3FFF, FFFFFFFF
8, 813, 80C000, 0
8, 814, FFFF3FFF, FFFFFFFF
8, 815, C000, 0
8, 816, FFFF3FFF, FFFFFFFF
8, 817, C000, 0
8, 818, FFBF3FFF, FFFFFFFF
8, 819, C000, 0
8, 820, FFFF3FFF, FFFFFFFF
8, 821, C000, 0
8, 822, FF7F3FFF, FFFFFFFF
8, 823, 40C000, 0
8, 824, FFFF3FFF, FFFFFFFF
8, 825, C000, 0
8, 826, FFBF3FFF, FFFFFFFF
8, 827, C000, 0
8, 828, FFBF3FFF, FFFFFFFF
8, 829, 40C000, 0
8, 830, FFFF3FFF, FFFFFFFF
8, 831, 80C000, 0
8, 832, FFFF3FFF, FFFFFFFF
8, 833, C000, 0
8, 834, FF7F3FFF, FFFFFFFF
8, 835, C000, 0
8, 836, FFFF3FFF, FFFFFFFF
8, 837, 80C000, 0
8, 838, FFFF3FFF, FFFFFFFF
8, 839, 80C000, 0
8, 840, FFFF3FFF, FFFFFFFF
8, 841, C000, 0
8, 842, FFFF3FFF, FFFFFFFF
8, 843, 80C000, 0
8, 844, FFFF3FFF, FFFFFFFF
8, 845, 8000C000, 0
8, 846, FFFF3FFF, FFFFFFFF
8, 847, 40C000, 0
8, 848, FF3F3FFF, FFFFFFFF
8, 849, 80C000, 0
8, 850, FFFF3FFF, FFFFFFFF
8, 851, C000, 0
8, 852, FFFF3FFF, FFFFFFFF
8, 853, C000, 0
8, 854, FFFF3FFF, FFFFFFFF
8, 855, C000, 0
8, 856, FFFF3FFF, FFFFFFFF
8, 857, C000, 0
8, 858, FFFF3FFF, FFFFFFFF
8, 859, C000, 0
8, 860, FFFF3FFF, FFFFFFFF
8, 861, C000, 0
8, 862, FFFF3FFF, FFFFFFFF
8, 863, C000, 0
8, 864, FFFF3FFF, FFFFFFFF
8, 865, C000, 0
8, 866, FFFF3FFF, FFFFFFFF
8, 867, C0C000, 0
8, 868, FFBF3FFF, FFFFFFFF
8, 869, C000, 0
8, 870, FFFF3FFF, FFFFFFFF
8, 871, C000, 0
8, 872, FFFF3FFF, FFFFFFFF
8, 873, C000, 0
8, 874, FFFF3FFF, FFFFFFFF
8, 875, C000, 0
8, 876, FFFF3FFF, FFFFFFFF
8, 877, C000, 0
8, 878, FFFF3FFF, FFFFFFFF
8, 879, 8000C000, 0
8, 880, FFBF3FFF, FFFFFFFF
8, 881, C000, 0
8, 882, FFBF3FFF, FFFFFFFF
8, 883, C000, 0
8, 884, FF7F3FFF, FFFFFFFF
8, 885, C000, 0
8, 886, FFFF3FFF, FFFFFFFF
8, 887, 40C000, 0
8, 888, FFFF3FFF, FFFFFFFF
8, 889, C000, 0
8, 890, FFFF3FFF, FFFFFFFF
8, 891, C000, 0
8, 892, FFBF3FFF, FFFFFFFF
8, 893, C000, 0
8, 894, FFFF3FFF, FFFFFFFF
8, 895, C000, 0
8, 896, FFFF3FFF, FFFFFFFF
8, 897, C000, 0
8, 898, FFFF3FFF, FFFFFFFF
8, 899, C000, 0
8, 900, FFFF3FFF, FFFFFFFF
8, 901, C000, 0
8, 902, FFBF3FFF, FFFFFFFF
8, 903, C000, 0
8, 904, FFFF3FFF, FFFFFFFF
8, 905, 80C000, 0
8, 906, FFFF3FFF, FFFFFFFF
8, 907, C000, 0
8, 908, FFFF3FFF, FFFFFFFF
8, 909, C000, 0
8, 910, FFFF3FFF, FFFFFFFF
8, 911, C000, 0
8, 912, FFFF3FFF, FFFFFFFF
8, 913, C000, 0
8, 914, FFBF3FFF, FFFFFFFF
8, 915, C000, 0
8, 916, FFFF3FFF, FFFFFFFF
8, 917, C000, 0
8, 918, FFFF3FFF, FFFFFFFF
8, 919, 80C000, 0
8, 920, FFFF3FFF, FFFFFFFF
8, 921, C000, 0
8, 922, FFBF3FFF, FFFFFFFF
8, 923, C000, 0
8, 924, FFBF3FFF, FFFFFFFF
8, 925, 8040C000, 0
8, 926, FFFF3FFF, FFFFFFFF
8, 927, 8000C000, 0
8, 928, FF7F3FFF, FFFFFFFF
8, 929, C000, 0
8, 930, FFFF3FFF, FFFFFFFF
8, 931, 80C000, 0
8, 932, FFFF3FFF, FFFFFFFF
8, 933, 40C000, 0
8, 934, FFFF3FFF, FFFFFFFF
8, 935, 40C000, 0
8, 936, FFFF3FFF, FFFFFFFF
8, 937, C000, 0
8, 938, FF7F3FFF, FFFFFFFF
8, 939, C000, 0
8, 940, FFFF3FFF, FFFFFFFF
8, 941, C000, 0
8, 942, FF7F3FFF, FFFFFFFF
8, 943, 40C000, 0
8, 944, FFFF3FFF, FFFFFFFF
8, 945, C000, 0
8, 946, FFBF3FFF, FFFFFFFF
8, 947, C000, 0
8, 948, FFFF3FFF, FFFFFFFF
8, 949, 8000C000, 0
8, 950, FFFF3FFF, FFFFFFFF
8, 951, 8040C000, 0
8, 952, FF7F3FFF, FFFFFFFF
8, 953, C000, 0
8, 954, FFFF3FFF, FFFFFFFF
8, 955, C000, 0
8, 956, FFFF3FFF, FFFFFFFF
8, 957, C000, 0
8, 958, FFFF3FFF, FFFFFFFF
8, 959, C000, 0
8, 960, FFFF3FFF, FFFFFFFF
8, 961, C000, 0
8, 962, FFFF3FFF, FFFFFFFF
8, 963, C000, 0
8, 964, FFBF3FFF, FFFFFFFF
8, 965, C000, 0
8, 966, FFFF3FFF, FFFFFFFF
8, 967, C000, 0
8, 968, FFFF3FFF, FFFFFFFF
8, 969, C000, 0
8, 970, FFFF3FFF, FFFFFFFF
8, 971, C000, 0
8, 972, FFFF3FFF, FFFFFFFF
8, 973, C000, 0
8, 974, FFFF3FFF, FFFFFFFF
8, 975, 40C000, 0
8, 976, FFFF3FFF, FFFFFFFF
8, 977, C000, 0
8, 978, FFBF3FFF, FFFFFFFF
8, 979, C000, 0
8, 980, FF7F3FFF, FFFFFFFF
8, 981, C000, 0
8, 982, FFFF3FFF, FFFFFFFF
8, 983, C0C000, 0
8, 984, FFFF3FFF, FFFFFFFF
8, 985, C000, 0
8, 986, FFBF3FFF, FFFFFFFF
8, 987, C000, 0
8, 988, FFFF3FFF, FFFFFFFF
8, 989, C000, 0
8, 990, FFFF3FFF, FFFFFFFF
8, 991, 8000C000, 0
8, 992, FFFF3FFF, FFFFFFFF
8, 993, C000, 0
8, 994, FFFF3FFF, FFFFFFFF
8, 995, C000, 0
8, 996, FFBF3FFF, FFFFFFFF
8, 997, C000, 0
8, 998, FFFF3FFF, FFFFFFFF
8, 999, C000, 0
8, 1000, FFFF3FFF, FFFFFFFF
8, 1001, 40C000, 0
8, 1002, FFFF3FFF, FFFFFFFF
8, 1003, 80C000, 0
8, 1004, FFFF3FFF, FFFFFFFF
8, 1005, 8000C000, 0
8, 1006, FF7F3FFF, FFFFFFFF
8, 1007, C000, 0
8, 1008, FFFF3FFF, FFFFFFFF
8, 1009, C000, 0
8, 1010, FFBF3FFF, FFFFFFFF
8, 1011, 80C000, 0
8, 1012, FF7F3FFF, FFFFFFFF
8, 1013, 8000C000, 0
8, 1014, FF7F3FFF, FFFFFFFF
8, 1015, C0C000, 0
8, 1016, FFFF3FFF, FFFFFFFF
8, 1017, 80C000, 0
8, 1018, FFBF3FFF, FFFFFFFF
8, 1019, C000, 0
8, 1020, FFFF3FFF, FFFFFFFF
8, 1021, 40C000, 0
8, 1022, FFFF3FFF, FFFFFFFF
8, 1023, C000, 0
9, 0, FF7F3FFF, FFFFFFFF
9, 1, 80C000, 0
9, 2, FFFF3FFF, FFFFFFFF
9, 3, C000, 0
9, 4, FFFF3FFF, FFFFFFFF
9, 5, 40C000, 0
9, 6, FF7F3FFF, FFFFFFFF
9, 7, 8000C000, 0
9, 8, FFFF3FFF, FFFFFFFF
9, 9, 80C000, 0
9, 10, FFFF3FFF, FFFFFFFF
9, 11, C000, 0
9, 12, FF7F3FFF, FFFFFFFF
9, 13, C000, 0
9, 14, FFBF3FFF, FFFFFFFF
9, 15, 80C000, 0
9, 16, FFFF3FFF, FFFFFFFF
9, 17, C000, 0
9, 18, FFFF3FFF, FFFFFFFF
9, 19, C000, 0
9, 20, FFBF3FFF, FFFFFFFF
9, 21, 8000C000, 0
9, 22, FF7F3FFF, FFFFFFFF
9, 23, 40C000, 0
9, 24, FFFF3FFF, FFFFFFFF
9, 25, C000, 0
9, 26, FFBF3FFF, FFFFFFFF
9, 27, C000, 0
9, 28, FFBF3FFF, FFFFFFFF
9, 29, C000, 0
9, 30, FFFF3FFF, FFFFFFFF
9, 31, 80C000, 0
9, 32, FFFF3FFF, FFFFFFFF
9, 33, C000, 0
9, 34, FFFF3FFF, FFFFFFFF
9, 35, C000, 0
9, 36, FFFF3FFF, FFFFFFFF
9, 37, C000, 0
9, 38, FF7F3FFF, FFFFFFFF
9, 39, C000, 0
9, 40, FF7F3FFF, FFFFFFFF
9, 41, C000, 0
9, 42, FFFF3FFF, FFFFFFFF
9, 43, 40C000, 0
9, 44, FFFF3FFF, FFFFFFFF
9, 45, C000, 0
9, 46, FFFF3FFF, FFFFFFFF
9, 47, C000, 0
9, 48, FF3F3FFF, FFFFFFFF
9, 49, C000, 0
9, 50, FFFF3FFF, FFFFFFFF
9, 51, C000, 0
9, 52, FFFF3FFF, FFFFFFFF
9, 53, C000, 0
9, 54, FFFF3FFF, FFFFFFFF
9, 55, C0C000, 0
9, 56, FFFF3FFF, FFFFFFFF
9, 57, 80C000, 0
9, 58, FFBF3FFF, FFFFFFFF
9, 59, 8000C000, 0
9, 60, FFFF3FFF, FFFFFFFF
9, 61, 8040C000, 0
9, 62, FFFF3FFF, FFFFFFFF
9, 63, 40C000, 0
9, 64, FFFF3FFF, FFFFFFFF
9, 65, C000, 0
9, 66, FFFF3FFF, FFFFFFFF
9, 67, 40C000, 0
9, 68, FFFF3FFF, FFFFFFFF
9, 69, 8040C000, 0
9, 70, FFFF3FFF, FFFFFFFF
9, 71, C000, 0
9, 72, FFFF3FFF, FFFFFFFF
9, 73, C000, 0
9, 74, FFFF3FFF, FFFFFFFF
9, 75, 80C000, 0
9, 76, FFFF3FFF, FFFFFFFF
9, 77, 80C000, 0
9, 78, FFBF3FFF, FFFFFFFF
9, 79, 40C000, 0
9, 80, FF3F3FFF, FFFFFFFF
9, 81, 80C000, 0
9, 82, FFBF3FFF, FFFFFFFF
9, 83, C000, 0
9, 84, FFFF3FFF, FFFFFFFF
9, 85, C000, 0
9, 86, FF7F3FFF, FFFFFFFF
9, 87, 8040C000, 0
9, 88, FFFF3FFF, FFFFFFFF
9, 89, C000, 0
9, 90, FFBF3FFF, FFFFFFFF
9, 91, C000, 0
9, 92, FFFF3FFF, FFFFFFFF
9, 93, C000, 0
9, 94, FFFF3FFF, FFFFFFFF
9, 95, 8000C000, 0
9, 96, FFFF3FFF, FFFFFFFF
9, 97, C000, 0
9, 98, FFBF3FFF, FFFFFFFF
9, 99, 40C000, 0
9, 100, FFFF3FFF, FFFFFFFF
9, 101, 8000C000, 0
9, 102, FFFF3FFF, FFFFFFFF
9, 103, C000, 0
9, 104, FFFF3FFF, FFFFFFFF
9, 105, 40C000, 0
9, 106, FFFF3FFF, FFFFFFFF
9, 107, C000, 0
9, 108, FFFF3FFF, FFFFFFFF
9, 109, C000, 0
9, 110, FF7F3FFF, FFFFFFFF
9, 111, C000, 0
9, 112, FFFF3FFF, FFFFFFFF
9, 113, 40C000, 0
9, 114, FF3F3FFF, FFFFFFFF
9, 115, C000, 0
9, 116, FF7F3FFF, FFFFFFFF
9, 117, C000, 0
9, 118, FFFF3FFF, FFFFFFFF
9, 119, 40C000, 0
9, 120, FFFF3FFF, FFFFFFFF
9, 121, C000, 0
9, 122, FFBF3FFF, FFFFFFFF
9, 123, C000, 0
9, 124, FFBF3FFF, FFFFFFFF
9, 125, 40C000, 0
9, 126, FFFF3FFF, FFFFFFFF
9, 127, 80C000, 0
9, 128, FFFF3FFF, FFFFFFFF
9, 129, C000, 0
9, 130, FFFF3FFF, FFFFFFFF
9, 131, C000, 0
9, 132, FFFF3FFF, FFFFFFFF
9, 133, C000, 0
9, 134, FFFF3FFF, FFFFFFFF
9, 135, 80C000, 0
9, 136, FFFF3FFF, FFFFFFFF
9, 137, C000, 0
9, 138, FFFF3FFF, FFFFFFFF
9, 139, C000, 0
9, 140, FFFF3FFF, FFFFFFFF
9, 141, 40C000, 0
9, 142, FFFF3FFF, FFFFFFFF
9, 143, 40C000, 0
9, 144, FF7F3FFF, FFFFFFFF
9, 145, 80C000, 0
9, 146, FFBF3FFF, FFFFFFFF
9, 147, C000, 0
9, 148, FFBF3FFF, FFFFFFFF
9, 149, 8000C000, 0
9, 150, FFFF3FFF, FFFFFFFF
9, 151, 80C000, 0
9, 152, FFFF3FFF, FFFFFFFF
9, 153, C000, 0
9, 154, FFFF3FFF, FFFFFFFF
9, 155, C000, 0
9, 156, FFFF3FFF, FFFFFFFF
9, 157, 40C000, 0
9, 158, FF7F3FFF, FFFFFFFF
9, 159, C000, 0
9, 160, FFFF3FFF, FFFFFFFF
9, 161, C000, 0
9, 162, FFFF3FFF, FFFFFFFF
9, 163, C000, 0
9, 164, FFFF3FFF, FFFFFFFF
9, 165, 8040C000, 0
9, 166, FF7F3FFF, FFFFFFFF
9, 167, 80C0C000, 0
9, 168, FFFF3FFF, FFFFFFFF
9, 169, 80C000, 0
9, 170, FFFF3FFF, FFFFFFFF
9, 171, C000, 0
9, 172, FFFF3FFF, FFFFFFFF
9, 173, C000, 0
9, 174, FFFF3FFF, FFFFFFFF
9, 175, 80C000, 0
9, 176, FFBF3FFF, FFFFFFFF
9, 177, C000, 0
9, 178, FFBF3FFF, FFFFFFFF
9, 179, C000, 0
9, 180, FFFF3FFF, FFFFFFFF
9, 181, 8000C000, 0
9, 182, FFFF3FFF, FFFFFFFF
9, 183, 8040C000, 0
9, 184, FF7F3FFF, FFFFFFFF
9, 185, C000, 0
9, 186, FFBF3FFF, FFFFFFFF
9, 187, C000, 0
9, 188, FFBF3FFF, FFFFFFFF
9, 189, 8040C000, 0
9, 190, FF7F3FFF, FFFFFFFF
9, 191, 8040C000, 0
9, 192, FFFF3FFF, FFFFFFFF
9, 193, C000, 0
9, 194, FFFF3FFF, FFFFFFFF
9, 195, 80C000, 0
9, 196, FFBF3FFF, FFFFFFFF
9, 197, C000, 0
9, 198, FFFF3FFF, FFFFFFFF
9, 199, 40C000, 0
9, 200, FFFF3FFF, FFFFFFFF
9, 201, C000, 0
9, 202, FFFF3FFF, FFFFFFFF
9, 203, C000, 0
9, 204, FFFF3FFF, FFFFFFFF
9, 205, C000, 0
9, 206, FFFF3FFF, FFFFFFFF
9, 207, 80C000, 0
9, 208, FFFF3FFF, FFFFFFFF
9, 209, C000, 0
9, 210, FFBF3FFF, FFFFFFFF
9, 211, C000, 0
9, 212, FFFF3FFF, FFFFFFFF
9, 213, C000, 0
9, 214, FFFF3FFF, FFFFFFFF
9, 215, C000, 0
9, 216, FFFF3FFF, FFFFFFFF
9, 217, C000, 0
9, 218, FFBF3FFF, FFFFFFFF
9, 219, C000, 0
9, 220, FFFF3FFF, FFFFFFFF
9, 221, C000, 0
9, 222, FFFF3FFF, FFFFFFFF
9, 223, 8000C000, 0
9, 224, FFFF3FFF, FFFFFFFF
9, 225, C000, 0
9, 226, FF7F3FFF, FFFFFFFF
9, 227, 40C000, 0
9, 228, FFFF3FFF, FFFFFFFF
9, 229, C000, 0
9, 230, FFBF3FFF, FFFFFFFF
9, 231, C000, 0
9, 232, FFFF3FFF, FFFFFFFF
9, 233, C000, 0
9, 234, FFFF3FFF, FFFFFFFF
9, 235, 40C000, 0
9, 236, FFFF3FFF, FFFFFFFF
9, 237, C000, 0
9, 238, FF7F3FFF, FFFFFFFF
9, 239, 40C000, 0
9, 240, FFFF3FFF, FFFFFFFF
9, 241, 80C000, 0
9, 242, FF3F3FFF, FFFFFFFF
9, 243, C000, 0
9, 244, FFFF3FFF, FFFFFFFF
9, 245, C000, 0
9, 246, FFFF3FFF, FFFFFFFF
9, 247, C000, 0
9, 248, FFFF3FFF, FFFFFFFF
9, 249, 80C000, 0
9, 250, FFBF3FFF, FFFFFFFF
9, 251, C000, 0
9, 252, FFFF3FFF, FFFFFFFF
9, 253, 40C000, 0
9, 254, FFFF3FFF, FFFFFFFF
9, 255, C000, 0
9, 256, FFFF3FFF, FFFFFFFF
9, 257, C000, 0
9, 258, FFFF3FFF, FFFFFFFF
9, 259, C000, 0
9, 260, FFBF3FFF, FFFFFFFF
9, 261, 80C000, 0
9, 262, FF7F3FFF, FFFFFFFF
9, 263, C000, 0
9, 264, FFFF3FFF, FFFFFFFF
9, 265, C000, 0
9, 266, FFFF3FFF, FFFFFFFF
9, 267, 40C000, 0
9, 268, FFFF3FFF, FFFFFFFF
9, 269, C000, 0
9, 270, FF3F3FFF, FFFFFFFF
9, 271, 40C000, 0
9, 272, FFFF3FFF, FFFFFFFF
9, 273, C000, 0
9, 274, FF3F3FFF, FFFFFFFF
9, 275, C000, 0
9, 276, FFFF3FFF, FFFFFFFF
9, 277, C000, 0
9, 278, FFFF3FFF, FFFFFFFF
9, 279, 40C000, 0
9, 280, FFFF3FFF, FFFFFFFF
9, 281, C000, 0
9, 282, FFFF3FFF, FFFFFFFF
9, 283, C000, 0
9, 284, FFFF3FFF, FFFFFFFF
9, 285, 40C000, 0
9, 286, FF7F3FFF, FFFFFFFF
9, 287, 8000C000, 0
9, 288, FFFF3FFF, FFFFFFFF
9, 289, 80C000, 0
9, 290, FFFF3FFF, FFFFFFFF
9, 291, C000, 0
9, 292, FFFF3FFF, FFFFFFFF
9, 293, C000, 0
9, 294, FFFF3FFF, FFFFFFFF
9, 295, 80C000, 0
9, 296, FFFF3FFF, FFFFFFFF
9, 297, C0C000, 0
9, 298, FFFF3FFF, FFFFFFFF
9, 299, C000, 0
9, 300, FFFF3FFF, FFFFFFFF
9, 301, 80C000, 0
